date,day_of_week,month,item_name,time_slot,price,quantity_sold,inventory_level
2023-10-08,Sunday,10,Salad,Lunch,150,72,206
2023-10-08,Sunday,10,Salad,Dinner,150,95,484
2023-10-08,Sunday,10,Biryani,Lunch,250,182,229
2023-10-08,Sunday,10,Biryani,Dinner,250,232,486
2023-10-08,Sunday,10,Fried Rice,Lunch,220,105,404
2023-10-08,Sunday,10,Fried Rice,Dinner,220,151,283
2023-10-08,Sunday,10,Noodles,Lunch,210,134,376
2023-10-08,Sunday,10,Noodles,Dinner,210,160,466
2023-10-08,Sunday,10,Ice Cream,Lunch,120,99,351
2023-10-08,Sunday,10,Ice Cream,Dinner,120,118,250
2023-10-08,Sunday,10,Coffee,Lunch,100,142,341
2023-10-08,Sunday,10,Coffee,Dinner,100,167,204
2023-10-09,Monday,10,Pizza,Lunch,350,100,203
2023-10-09,Monday,10,Pizza,Dinner,350,134,346
2023-10-09,Monday,10,Burger,Lunch,200,99,394
2023-10-09,Monday,10,Burger,Dinner,200,102,487
2023-10-09,Monday,10,Pasta,Lunch,300,99,211
2023-10-09,Monday,10,Pasta,Dinner,300,107,454
2023-10-09,Monday,10,Sandwich,Lunch,180,90,457
2023-10-09,Monday,10,Sandwich,Dinner,180,66,442
2023-10-09,Monday,10,Salad,Lunch,150,32,234
2023-10-09,Monday,10,Salad,Dinner,150,70,492
2023-10-09,Monday,10,Biryani,Lunch,250,142,324
2023-10-09,Monday,10,Biryani,Dinner,250,175,311
2023-10-09,Monday,10,Fried Rice,Lunch,220,101,280
2023-10-09,Monday,10,Fried Rice,Dinner,220,126,411
2023-10-09,Monday,10,Noodles,Lunch,210,70,260
2023-10-09,Monday,10,Noodles,Dinner,210,112,244
2023-10-09,Monday,10,Ice Cream,Lunch,120,79,263
2023-10-09,Monday,10,Ice Cream,Dinner,120,92,259
2023-10-09,Monday,10,Coffee,Lunch,100,114,308
2023-10-09,Monday,10,Coffee,Dinner,100,124,416
2023-10-10,Tuesday,10,Pizza,Lunch,350,122,326
2023-10-10,Tuesday,10,Pizza,Dinner,350,142,388
2023-10-10,Tuesday,10,Burger,Lunch,200,98,449
2023-10-10,Tuesday,10,Burger,Dinner,200,120,460
2023-10-10,Tuesday,10,Pasta,Lunch,300,75,426
2023-10-10,Tuesday,10,Pasta,Dinner,300,87,241
2023-10-10,Tuesday,10,Sandwich,Lunch,180,58,493
2023-10-10,Tuesday,10,Sandwich,Dinner,180,65,357
2023-10-10,Tuesday,10,Salad,Lunch,150,47,231
2023-10-10,Tuesday,10,Salad,Dinner,150,61,356
2023-10-10,Tuesday,10,Biryani,Lunch,250,115,308
2023-10-10,Tuesday,10,Biryani,Dinner,250,144,223
2023-10-10,Tuesday,10,Fried Rice,Lunch,220,79,402
2023-10-10,Tuesday,10,Fried Rice,Dinner,220,93,361
2023-10-10,Tuesday,10,Noodles,Lunch,210,70,202
2023-10-10,Tuesday,10,Noodles,Dinner,210,102,265
2023-10-10,Tuesday,10,Ice Cream,Lunch,120,75,234
2023-10-10,Tuesday,10,Ice Cream,Dinner,120,71,265
2023-10-10,Tuesday,10,Coffee,Lunch,100,108,447
2023-10-10,Tuesday,10,Coffee,Dinner,100,128,200
2023-10-11,Wednesday,10,Pizza,Lunch,350,128,251
2023-10-11,Wednesday,10,Pizza,Dinner,350,143,411
2023-10-11,Wednesday,10,Burger,Lunch,200,103,286
2023-10-11,Wednesday,10,Burger,Dinner,200,106,276
2023-10-11,Wednesday,10,Pasta,Lunch,300,81,226
2023-10-11,Wednesday,10,Pasta,Dinner,300,87,486
2023-10-11,Wednesday,10,Sandwich,Lunch,180,80,460
2023-10-11,Wednesday,10,Sandwich,Dinner,180,77,435
2023-10-11,Wednesday,10,Salad,Lunch,150,69,245
2023-10-11,Wednesday,10,Salad,Dinner,150,64,341
2023-10-11,Wednesday,10,Biryani,Lunch,250,146,421
2023-10-11,Wednesday,10,Biryani,Dinner,250,154,310
2023-10-11,Wednesday,10,Fried Rice,Lunch,220,94,344
2023-10-11,Wednesday,10,Fried Rice,Dinner,220,119,276
2023-10-11,Wednesday,10,Noodles,Lunch,210,89,295
2023-10-11,Wednesday,10,Noodles,Dinner,210,100,204
2023-10-11,Wednesday,10,Ice Cream,Lunch,120,71,394
2023-10-11,Wednesday,10,Ice Cream,Dinner,120,57,305
2023-10-11,Wednesday,10,Coffee,Lunch,100,113,443
2023-10-11,Wednesday,10,Coffee,Dinner,100,137,323
2023-10-12,Thursday,10,Pizza,Lunch,350,116,236
2023-10-12,Thursday,10,Pizza,Dinner,350,134,204
2023-10-12,Thursday,10,Burger,Lunch,200,106,489
2023-10-12,Thursday,10,Burger,Dinner,200,105,235
2023-10-12,Thursday,10,Pasta,Lunch,300,83,455
2023-10-12,Thursday,10,Pasta,Dinner,300,76,206
2023-10-12,Thursday,10,Sandwich,Lunch,180,84,268
2023-10-12,Thursday,10,Sandwich,Dinner,180,98,200
2023-10-12,Thursday,10,Salad,Lunch,150,43,459
2023-10-12,Thursday,10,Salad,Dinner,150,64,459
2023-10-12,Thursday,10,Biryani,Lunch,250,131,304
2023-10-12,Thursday,10,Biryani,Dinner,250,142,371
2023-10-12,Thursday,10,Fried Rice,Lunch,220,109,493
2023-10-12,Thursday,10,Fried Rice,Dinner,220,112,479
2023-10-12,Thursday,10,Noodles,Lunch,210,100,358
2023-10-12,Thursday,10,Noodles,Dinner,210,122,386
2023-10-12,Thursday,10,Ice Cream,Lunch,120,68,215
2023-10-12,Thursday,10,Ice Cream,Dinner,120,78,431
2023-10-12,Thursday,10,Coffee,Lunch,100,109,304
2023-10-12,Thursday,10,Coffee,Dinner,100,134,385
2023-10-13,Friday,10,Pizza,Lunch,350,112,213
2023-10-13,Friday,10,Pizza,Dinner,350,151,456
2023-10-13,Friday,10,Burger,Lunch,200,118,269
2023-10-13,Friday,10,Burger,Dinner,200,122,397
2023-10-13,Friday,10,Pasta,Lunch,300,99,387
2023-10-13,Friday,10,Pasta,Dinner,300,89,321
2023-10-13,Friday,10,Sandwich,Lunch,180,72,240
2023-10-13,Friday,10,Sandwich,Dinner,180,98,363
2023-10-13,Friday,10,Salad,Lunch,150,45,446
2023-10-13,Friday,10,Salad,Dinner,150,60,499
2023-10-13,Friday,10,Biryani,Lunch,250,128,209
2023-10-13,Friday,10,Biryani,Dinner,250,150,201
2023-10-13,Friday,10,Fried Rice,Lunch,220,102,337
2023-10-13,Friday,10,Fried Rice,Dinner,220,108,200
2023-10-13,Friday,10,Noodles,Lunch,210,69,393
2023-10-13,Friday,10,Noodles,Dinner,210,110,325
2023-10-13,Friday,10,Ice Cream,Lunch,120,79,409
2023-10-13,Friday,10,Ice Cream,Dinner,120,55,475
2023-10-13,Friday,10,Coffee,Lunch,100,92,366
2023-10-13,Friday,10,Coffee,Dinner,100,129,302
2023-10-14,Saturday,10,Pizza,Lunch,350,167,258
2023-10-14,Saturday,10,Pizza,Dinner,350,213,376
2023-10-14,Saturday,10,Burger,Lunch,200,130,267
2023-10-14,Saturday,10,Burger,Dinner,200,158,348
2023-10-14,Saturday,10,Pasta,Lunch,300,94,418
2023-10-14,Saturday,10,Pasta,Dinner,300,123,210
2023-10-14,Saturday,10,Sandwich,Lunch,180,118,384
2023-10-14,Saturday,10,Sandwich,Dinner,180,118,201
2023-10-14,Saturday,10,Salad,Lunch,150,83,355
2023-10-14,Saturday,10,Salad,Dinner,150,85,261
2023-10-14,Saturday,10,Biryani,Lunch,250,174,455
2023-10-14,Saturday,10,Biryani,Dinner,250,228,344
2023-10-14,Saturday,10,Fried Rice,Lunch,220,113,307
2023-10-14,Saturday,10,Fried Rice,Dinner,220,131,425
2023-10-14,Saturday,10,Noodles,Lunch,210,114,261
2023-10-14,Saturday,10,Noodles,Dinner,210,156,298
2023-10-14,Saturday,10,Ice Cream,Lunch,120,74,269
2023-10-14,Saturday,10,Ice Cream,Dinner,120,114,262
2023-10-14,Saturday,10,Coffee,Lunch,100,140,316
2023-10-14,Saturday,10,Coffee,Dinner,100,178,455
2023-10-15,Sunday,10,Pizza,Lunch,350,159,462
2023-10-15,Sunday,10,Pizza,Dinner,350,195,421
2023-10-15,Sunday,10,Burger,Lunch,200,121,260
2023-10-15,Sunday,10,Burger,Dinner,200,154,372
2023-10-15,Sunday,10,Pasta,Lunch,300,111,320
2023-10-15,Sunday,10,Pasta,Dinner,300,120,231
2023-10-15,Sunday,10,Sandwich,Lunch,180,105,310
2023-10-15,Sunday,10,Sandwich,Dinner,180,129,216
2023-10-15,Sunday,10,Salad,Lunch,150,50,463
2023-10-15,Sunday,10,Salad,Dinner,150,102,274
2023-10-15,Sunday,10,Biryani,Lunch,250,198,464
2023-10-15,Sunday,10,Biryani,Dinner,250,213,358
2023-10-15,Sunday,10,Fried Rice,Lunch,220,115,462
2023-10-15,Sunday,10,Fried Rice,Dinner,220,135,283
2023-10-15,Sunday,10,Noodles,Lunch,210,133,233
2023-10-15,Sunday,10,Noodles,Dinner,210,130,402
2023-10-15,Sunday,10,Ice Cream,Lunch,120,104,433
2023-10-15,Sunday,10,Ice Cream,Dinner,120,116,247
2023-10-15,Sunday,10,Coffee,Lunch,100,166,313
2023-10-15,Sunday,10,Coffee,Dinner,100,182,332
2023-10-16,Monday,10,Pizza,Lunch,350,119,439
2023-10-16,Monday,10,Pizza,Dinner,350,129,222
2023-10-16,Monday,10,Burger,Lunch,200,113,230
2023-10-16,Monday,10,Burger,Dinner,200,125,274
2023-10-16,Monday,10,Pasta,Lunch,300,77,383
2023-10-16,Monday,10,Pasta,Dinner,300,116,328
2023-10-16,Monday,10,Sandwich,Lunch,180,78,319
2023-10-16,Monday,10,Sandwich,Dinner,180,74,312
2023-10-16,Monday,10,Salad,Lunch,150,46,380
2023-10-16,Monday,10,Salad,Dinner,150,43,413
2023-10-16,Monday,10,Biryani,Lunch,250,119,383
2023-10-16,Monday,10,Biryani,Dinner,250,140,235
2023-10-16,Monday,10,Fried Rice,Lunch,220,108,232
2023-10-16,Monday,10,Fried Rice,Dinner,220,121,210
2023-10-16,Monday,10,Noodles,Lunch,210,88,477
2023-10-16,Monday,10,Noodles,Dinner,210,101,291
2023-10-16,Monday,10,Ice Cream,Lunch,120,45,380
2023-10-16,Monday,10,Ice Cream,Dinner,120,79,422
2023-10-16,Monday,10,Coffee,Lunch,100,96,468
2023-10-16,Monday,10,Coffee,Dinner,100,135,488
2023-10-17,Tuesday,10,Pizza,Lunch,350,128,437
2023-10-17,Tuesday,10,Pizza,Dinner,350,143,200
2023-10-17,Tuesday,10,Burger,Lunch,200,94,493
2023-10-17,Tuesday,10,Burger,Dinner,200,115,263
2023-10-17,Tuesday,10,Pasta,Lunch,300,74,377
2023-10-17,Tuesday,10,Pasta,Dinner,300,111,424
2023-10-17,Tuesday,10,Sandwich,Lunch,180,68,328
2023-10-17,Tuesday,10,Sandwich,Dinner,180,86,342
2023-10-17,Tuesday,10,Salad,Lunch,150,40,330
2023-10-17,Tuesday,10,Salad,Dinner,150,69,433
2023-10-17,Tuesday,10,Biryani,Lunch,250,119,458
2023-10-17,Tuesday,10,Biryani,Dinner,250,153,335
2023-10-17,Tuesday,10,Fried Rice,Lunch,220,106,333
2023-10-17,Tuesday,10,Fried Rice,Dinner,220,121,426
2023-10-17,Tuesday,10,Noodles,Lunch,210,79,315
2023-10-17,Tuesday,10,Noodles,Dinner,210,117,352
2023-10-17,Tuesday,10,Ice Cream,Lunch,120,74,383
2023-10-17,Tuesday,10,Ice Cream,Dinner,120,60,471
2023-10-17,Tuesday,10,Coffee,Lunch,100,120,480
2023-10-17,Tuesday,10,Coffee,Dinner,100,123,304
2023-10-18,Wednesday,10,Pizza,Lunch,350,121,495
2023-10-18,Wednesday,10,Pizza,Dinner,350,131,459
2023-10-18,Wednesday,10,Burger,Lunch,200,84,224
2023-10-18,Wednesday,10,Burger,Dinner,200,138,463
2023-10-18,Wednesday,10,Pasta,Lunch,300,63,252
2023-10-18,Wednesday,10,Pasta,Dinner,300,86,383
2023-10-18,Wednesday,10,Sandwich,Lunch,180,60,397
2023-10-18,Wednesday,10,Sandwich,Dinner,180,101,368
2023-10-18,Wednesday,10,Salad,Lunch,150,47,330
2023-10-18,Wednesday,10,Salad,Dinner,150,53,361
2023-10-18,Wednesday,10,Biryani,Lunch,250,144,283
2023-10-18,Wednesday,10,Biryani,Dinner,250,166,370
2023-10-18,Wednesday,10,Fried Rice,Lunch,220,106,375
2023-10-18,Wednesday,10,Fried Rice,Dinner,220,100,239
2023-10-18,Wednesday,10,Noodles,Lunch,210,68,201
2023-10-18,Wednesday,10,Noodles,Dinner,210,106,421
2023-10-18,Wednesday,10,Ice Cream,Lunch,120,48,241
2023-10-18,Wednesday,10,Ice Cream,Dinner,120,87,423
2023-10-18,Wednesday,10,Coffee,Lunch,100,111,499
2023-10-18,Wednesday,10,Coffee,Dinner,100,141,387
2023-10-19,Thursday,10,Pizza,Lunch,350,105,360
2023-10-19,Thursday,10,Pizza,Dinner,350,137,200
2023-10-19,Thursday,10,Burger,Lunch,200,107,301
2023-10-19,Thursday,10,Burger,Dinner,200,117,390
2023-10-19,Thursday,10,Pasta,Lunch,300,96,375
2023-10-19,Thursday,10,Pasta,Dinner,300,113,388
2023-10-19,Thursday,10,Sandwich,Lunch,180,61,390
2023-10-19,Thursday,10,Sandwich,Dinner,180,98,479
2023-10-19,Thursday,10,Salad,Lunch,150,53,347
2023-10-19,Thursday,10,Salad,Dinner,150,41,437
2023-10-19,Thursday,10,Biryani,Lunch,250,128,467
2023-10-19,Thursday,10,Biryani,Dinner,250,157,413
2023-10-19,Thursday,10,Fried Rice,Lunch,220,101,247
2023-10-19,Thursday,10,Fried Rice,Dinner,220,120,423
2023-10-19,Thursday,10,Noodles,Lunch,210,65,439
2023-10-19,Thursday,10,Noodles,Dinner,210,104,397
2023-10-19,Thursday,10,Ice Cream,Lunch,120,66,249
2023-10-19,Thursday,10,Ice Cream,Dinner,120,67,424
2023-10-19,Thursday,10,Coffee,Lunch,100,118,282
2023-10-19,Thursday,10,Coffee,Dinner,100,146,334
2023-10-20,Friday,10,Pizza,Lunch,350,139,264
2023-10-20,Friday,10,Pizza,Dinner,350,125,455
2023-10-20,Friday,10,Burger,Lunch,200,114,284
2023-10-20,Friday,10,Burger,Dinner,200,101,289
2023-10-20,Friday,10,Pasta,Lunch,300,60,381
2023-10-20,Friday,10,Pasta,Dinner,300,84,432
2023-10-20,Friday,10,Sandwich,Lunch,180,65,392
2023-10-20,Friday,10,Sandwich,Dinner,180,104,291
2023-10-20,Friday,10,Salad,Lunch,150,40,399
2023-10-20,Friday,10,Salad,Dinner,150,55,319
2023-10-20,Friday,10,Biryani,Lunch,250,130,372
2023-10-20,Friday,10,Biryani,Dinner,250,155,204
2023-10-20,Friday,10,Fried Rice,Lunch,220,89,365
2023-10-20,Friday,10,Fried Rice,Dinner,220,108,392
2023-10-20,Friday,10,Noodles,Lunch,210,97,230
2023-10-20,Friday,10,Noodles,Dinner,210,102,204
2023-10-20,Friday,10,Ice Cream,Lunch,120,69,209
2023-10-20,Friday,10,Ice Cream,Dinner,120,89,231
2023-10-20,Friday,10,Coffee,Lunch,100,117,393
2023-10-20,Friday,10,Coffee,Dinner,100,139,275
2023-10-21,Saturday,10,Pizza,Lunch,350,159,465
2023-10-21,Saturday,10,Pizza,Dinner,350,191,405
2023-10-21,Saturday,10,Burger,Lunch,200,128,365
2023-10-21,Saturday,10,Burger,Dinner,200,148,476
2023-10-21,Saturday,10,Pasta,Lunch,300,118,451
2023-10-21,Saturday,10,Pasta,Dinner,300,154,241
2023-10-21,Saturday,10,Sandwich,Lunch,180,86,300
2023-10-21,Saturday,10,Sandwich,Dinner,180,103,319
2023-10-21,Saturday,10,Salad,Lunch,150,88,241
2023-10-21,Saturday,10,Salad,Dinner,150,95,402
2023-10-21,Saturday,10,Biryani,Lunch,250,166,238
2023-10-21,Saturday,10,Biryani,Dinner,250,217,208
2023-10-21,Saturday,10,Fried Rice,Lunch,220,113,205
2023-10-21,Saturday,10,Fried Rice,Dinner,220,144,369
2023-10-21,Saturday,10,Noodles,Lunch,210,138,488
2023-10-21,Saturday,10,Noodles,Dinner,210,148,316
2023-10-21,Saturday,10,Ice Cream,Lunch,120,91,247
2023-10-21,Saturday,10,Ice Cream,Dinner,120,112,405
2023-10-21,Saturday,10,Coffee,Lunch,100,165,481
2023-10-21,Saturday,10,Coffee,Dinner,100,178,231
2023-10-22,Sunday,10,Pizza,Lunch,350,173,324
2023-10-22,Sunday,10,Pizza,Dinner,350,190,249
2023-10-22,Sunday,10,Burger,Lunch,200,137,377
2023-10-22,Sunday,10,Burger,Dinner,200,181,413
2023-10-22,Sunday,10,Pasta,Lunch,300,129,377
2023-10-22,Sunday,10,Pasta,Dinner,300,127,488
2023-10-22,Sunday,10,Sandwich,Lunch,180,88,484
2023-10-22,Sunday,10,Sandwich,Dinner,180,122,331
2023-10-22,Sunday,10,Salad,Lunch,150,75,297
2023-10-22,Sunday,10,Salad,Dinner,150,67,201
2023-10-22,Sunday,10,Biryani,Lunch,250,162,305
2023-10-22,Sunday,10,Biryani,Dinner,250,211,441
2023-10-22,Sunday,10,Fried Rice,Lunch,220,144,381
2023-10-22,Sunday,10,Fried Rice,Dinner,220,140,382
2023-10-22,Sunday,10,Noodles,Lunch,210,113,424
2023-10-22,Sunday,10,Noodles,Dinner,210,126,342
2023-10-22,Sunday,10,Ice Cream,Lunch,120,103,311
2023-10-22,Sunday,10,Ice Cream,Dinner,120,104,488
2023-10-22,Sunday,10,Coffee,Lunch,100,160,452
2023-10-22,Sunday,10,Coffee,Dinner,100,183,265
2023-10-23,Monday,10,Pizza,Lunch,350,134,219
2023-10-23,Monday,10,Pizza,Dinner,350,132,209
2023-10-23,Monday,10,Burger,Lunch,200,89,239
2023-10-23,Monday,10,Burger,Dinner,200,133,241
2023-10-23,Monday,10,Pasta,Lunch,300,91,399
2023-10-23,Monday,10,Pasta,Dinner,300,78,446
2023-10-23,Monday,10,Sandwich,Lunch,180,58,380
2023-10-23,Monday,10,Sandwich,Dinner,180,87,361
2023-10-23,Monday,10,Salad,Lunch,150,64,234
2023-10-23,Monday,10,Salad,Dinner,150,40,387
2023-10-23,Monday,10,Biryani,Lunch,250,130,395
2023-10-23,Monday,10,Biryani,Dinner,250,176,321
2023-10-23,Monday,10,Fried Rice,Lunch,220,76,240
2023-10-23,Monday,10,Fried Rice,Dinner,220,112,274
2023-10-23,Monday,10,Noodles,Lunch,210,103,251
2023-10-23,Monday,10,Noodles,Dinner,210,116,255
2023-10-23,Monday,10,Ice Cream,Lunch,120,73,281
2023-10-23,Monday,10,Ice Cream,Dinner,120,92,346
2023-10-23,Monday,10,Coffee,Lunch,100,94,202
2023-10-23,Monday,10,Coffee,Dinner,100,121,371
2023-10-24,Tuesday,10,Pizza,Lunch,350,104,213
2023-10-24,Tuesday,10,Pizza,Dinner,350,139,346
2023-10-24,Tuesday,10,Burger,Lunch,200,99,454
2023-10-24,Tuesday,10,Burger,Dinner,200,125,216
2023-10-24,Tuesday,10,Pasta,Lunch,300,77,344
2023-10-24,Tuesday,10,Pasta,Dinner,300,81,256
2023-10-24,Tuesday,10,Sandwich,Lunch,180,52,452
2023-10-24,Tuesday,10,Sandwich,Dinner,180,65,233
2023-10-24,Tuesday,10,Salad,Lunch,150,31,205
2023-10-24,Tuesday,10,Salad,Dinner,150,78,384
2023-10-24,Tuesday,10,Biryani,Lunch,250,139,257
2023-10-24,Tuesday,10,Biryani,Dinner,250,166,411
2023-10-24,Tuesday,10,Fried Rice,Lunch,220,84,497
2023-10-24,Tuesday,10,Fried Rice,Dinner,220,118,345
2023-10-24,Tuesday,10,Noodles,Lunch,210,66,278
2023-10-24,Tuesday,10,Noodles,Dinner,210,85,371
2023-10-24,Tuesday,10,Ice Cream,Lunch,120,74,495
2023-10-24,Tuesday,10,Ice Cream,Dinner,120,66,478
2023-10-24,Tuesday,10,Coffee,Lunch,100,124,209
2023-10-24,Tuesday,10,Coffee,Dinner,100,148,499
2023-10-25,Wednesday,10,Pizza,Lunch,350,130,333
2023-10-25,Wednesday,10,Pizza,Dinner,350,140,300
2023-10-25,Wednesday,10,Burger,Lunch,200,104,482
2023-10-25,Wednesday,10,Burger,Dinner,200,101,239
2023-10-25,Wednesday,10,Pasta,Lunch,300,86,448
2023-10-25,Wednesday,10,Pasta,Dinner,300,92,217
2023-10-25,Wednesday,10,Sandwich,Lunch,180,65,460
2023-10-25,Wednesday,10,Sandwich,Dinner,180,75,362
2023-10-25,Wednesday,10,Salad,Lunch,150,34,483
2023-10-25,Wednesday,10,Salad,Dinner,150,61,366
2023-10-25,Wednesday,10,Biryani,Lunch,250,125,408
2023-10-25,Wednesday,10,Biryani,Dinner,250,166,217
2023-10-25,Wednesday,10,Fried Rice,Lunch,220,71,475
2023-10-25,Wednesday,10,Fried Rice,Dinner,220,109,234
2023-10-25,Wednesday,10,Noodles,Lunch,210,92,360
2023-10-25,Wednesday,10,Noodles,Dinner,210,112,242
2023-10-25,Wednesday,10,Ice Cream,Lunch,120,50,385
2023-10-25,Wednesday,10,Ice Cream,Dinner,120,77,266
2023-10-25,Wednesday,10,Coffee,Lunch,100,129,297
2023-10-25,Wednesday,10,Coffee,Dinner,100,142,332
2023-10-26,Thursday,10,Pizza,Lunch,350,123,377
2023-10-26,Thursday,10,Pizza,Dinner,350,131,260
2023-10-26,Thursday,10,Burger,Lunch,200,115,289
2023-10-26,Thursday,10,Burger,Dinner,200,127,302
2023-10-26,Thursday,10,Pasta,Lunch,300,87,406
2023-10-26,Thursday,10,Pasta,Dinner,300,99,408
2023-10-26,Thursday,10,Sandwich,Lunch,180,66,397
2023-10-26,Thursday,10,Sandwich,Dinner,180,99,458
2023-10-26,Thursday,10,Salad,Lunch,150,37,214
2023-10-26,Thursday,10,Salad,Dinner,150,70,402
2023-10-26,Thursday,10,Biryani,Lunch,250,121,383
2023-10-26,Thursday,10,Biryani,Dinner,250,167,443
2023-10-26,Thursday,10,Fried Rice,Lunch,220,72,437
2023-10-26,Thursday,10,Fried Rice,Dinner,220,88,444
2023-10-26,Thursday,10,Noodles,Lunch,210,93,418
2023-10-26,Thursday,10,Noodles,Dinner,210,92,309
2023-10-26,Thursday,10,Ice Cream,Lunch,120,59,292
2023-10-26,Thursday,10,Ice Cream,Dinner,120,88,441
2023-10-26,Thursday,10,Coffee,Lunch,100,121,289
2023-10-26,Thursday,10,Coffee,Dinner,100,139,444
2023-10-27,Friday,10,Pizza,Lunch,350,124,382
2023-10-27,Friday,10,Pizza,Dinner,350,159,495
2023-10-27,Friday,10,Burger,Lunch,200,103,378
2023-10-27,Friday,10,Burger,Dinner,200,134,444
2023-10-27,Friday,10,Pasta,Lunch,300,65,241
2023-10-27,Friday,10,Pasta,Dinner,300,109,460
2023-10-27,Friday,10,Sandwich,Lunch,180,59,372
2023-10-27,Friday,10,Sandwich,Dinner,180,78,366
2023-10-27,Friday,10,Salad,Lunch,150,47,426
2023-10-27,Friday,10,Salad,Dinner,150,52,293
2023-10-27,Friday,10,Biryani,Lunch,250,147,391
2023-10-27,Friday,10,Biryani,Dinner,250,165,399
2023-10-27,Friday,10,Fried Rice,Lunch,220,82,339
2023-10-27,Friday,10,Fried Rice,Dinner,220,120,343
2023-10-27,Friday,10,Noodles,Lunch,210,89,473
2023-10-27,Friday,10,Noodles,Dinner,210,97,300
2023-10-27,Friday,10,Ice Cream,Lunch,120,48,445
2023-10-27,Friday,10,Ice Cream,Dinner,120,53,337
2023-10-27,Friday,10,Coffee,Lunch,100,118,271
2023-10-27,Friday,10,Coffee,Dinner,100,128,327
2023-10-28,Saturday,10,Pizza,Lunch,350,174,390
2023-10-28,Saturday,10,Pizza,Dinner,350,193,436
2023-10-28,Saturday,10,Burger,Lunch,200,129,456
2023-10-28,Saturday,10,Burger,Dinner,200,178,379
2023-10-28,Saturday,10,Pasta,Lunch,300,102,233
2023-10-28,Saturday,10,Pasta,Dinner,300,118,287
2023-10-28,Saturday,10,Sandwich,Lunch,180,111,225
2023-10-28,Saturday,10,Sandwich,Dinner,180,103,229
2023-10-28,Saturday,10,Salad,Lunch,150,81,435
2023-10-28,Saturday,10,Salad,Dinner,150,98,264
2023-10-28,Saturday,10,Biryani,Lunch,250,178,446
2023-10-28,Saturday,10,Biryani,Dinner,250,222,221
2023-10-28,Saturday,10,Fried Rice,Lunch,220,138,268
2023-10-28,Saturday,10,Fried Rice,Dinner,220,165,489
2023-10-28,Saturday,10,Noodles,Lunch,210,107,214
2023-10-28,Saturday,10,Noodles,Dinner,210,122,455
2023-10-28,Saturday,10,Ice Cream,Lunch,120,103,309
2023-10-28,Saturday,10,Ice Cream,Dinner,120,92,403
2023-10-28,Saturday,10,Coffee,Lunch,100,174,322
2023-10-28,Saturday,10,Coffee,Dinner,100,176,255
2023-10-29,Sunday,10,Pizza,Lunch,350,179,419
2023-10-29,Sunday,10,Pizza,Dinner,350,214,414
2023-10-29,Sunday,10,Burger,Lunch,200,156,436
2023-10-29,Sunday,10,Burger,Dinner,200,185,252
2023-10-29,Sunday,10,Pasta,Lunch,300,108,485
2023-10-29,Sunday,10,Pasta,Dinner,300,127,221
2023-10-29,Sunday,10,Sandwich,Lunch,180,109,373
2023-10-29,Sunday,10,Sandwich,Dinner,180,128,222
2023-10-29,Sunday,10,Salad,Lunch,150,89,457
2023-10-29,Sunday,10,Salad,Dinner,150,64,236
2023-10-29,Sunday,10,Biryani,Lunch,250,163,421
2023-10-29,Sunday,10,Biryani,Dinner,250,214,405
2023-10-29,Sunday,10,Fried Rice,Lunch,220,134,298
2023-10-29,Sunday,10,Fried Rice,Dinner,220,171,474
2023-10-29,Sunday,10,Noodles,Lunch,210,135,201
2023-10-29,Sunday,10,Noodles,Dinner,210,136,310
2023-10-29,Sunday,10,Ice Cream,Lunch,120,103,433
2023-10-29,Sunday,10,Ice Cream,Dinner,120,91,324
2023-10-29,Sunday,10,Coffee,Lunch,100,135,477
2023-10-29,Sunday,10,Coffee,Dinner,100,183,409
2023-10-30,Monday,10,Pizza,Lunch,350,107,295
2023-10-30,Monday,10,Pizza,Dinner,350,138,385
2023-10-30,Monday,10,Burger,Lunch,200,98,497
2023-10-30,Monday,10,Burger,Dinner,200,131,335
2023-10-30,Monday,10,Pasta,Lunch,300,63,363
2023-10-30,Monday,10,Pasta,Dinner,300,109,338
2023-10-30,Monday,10,Sandwich,Lunch,180,76,357
2023-10-30,Monday,10,Sandwich,Dinner,180,82,305
2023-10-30,Monday,10,Salad,Lunch,150,68,324
2023-10-30,Monday,10,Salad,Dinner,150,43,427
2023-10-30,Monday,10,Biryani,Lunch,250,140,206
2023-10-30,Monday,10,Biryani,Dinner,250,144,402
2023-10-30,Monday,10,Fried Rice,Lunch,220,76,417
2023-10-30,Monday,10,Fried Rice,Dinner,220,108,459
2023-10-30,Monday,10,Noodles,Lunch,210,103,252
2023-10-30,Monday,10,Noodles,Dinner,210,93,267
2023-10-30,Monday,10,Ice Cream,Lunch,120,47,457
2023-10-30,Monday,10,Ice Cream,Dinner,120,76,208
2023-10-30,Monday,10,Coffee,Lunch,100,126,261
2023-10-30,Monday,10,Coffee,Dinner,100,148,237
2023-10-31,Tuesday,10,Pizza,Lunch,350,117,445
2023-10-31,Tuesday,10,Pizza,Dinner,350,139,500
2023-10-31,Tuesday,10,Burger,Lunch,200,87,368
2023-10-31,Tuesday,10,Burger,Dinner,200,128,206
2023-10-31,Tuesday,10,Pasta,Lunch,300,74,261
2023-10-31,Tuesday,10,Pasta,Dinner,300,83,386
2023-10-31,Tuesday,10,Sandwich,Lunch,180,50,335
2023-10-31,Tuesday,10,Sandwich,Dinner,180,98,348
2023-10-31,Tuesday,10,Salad,Lunch,150,45,451
